Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
DEBIT,4,4,15.31,173.99,Shipping on time,0,48,Water Sports,San Juan,Puerto Rico,Mary,3689,Wallace,Corporate,PR,8044 Merry Landing,921.0,7,Fan Shop,38.10029221,-107.9681396,Pacific Asia,Can Tho,Vietnam,3689,26.0,0.13,199.99,0.09,1,199.99,173.99,15.31,Southeast Asia,T?nh C?n Th?,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,2,1,61.71,169.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,10449,Smith,Consumer,PR,5325 Amber Blossom Way,725.0,7,Fan Shop,18.29648399,-66.3705368,LATAM,Macapá,Brasil,10449,30.0,0.15,199.99,0.36,1,199.99,169.99,61.71,South America,Amapá,PROCESSING,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,5,4,125.4,1425.0,Late delivery,1,64,Computers,Miami,EE. UU.,Melinda,14252,Garza,Consumer,FL,9198 Rustic Terrace,33165.0,10,Technology,25.74022484,-80.36169434,Europe,London,Reino Unido,14252,75.0,0.05,1500.0,0.09,1,1500.0,1425.0,125.4,Northern Europe,Inglaterra,PROCESSING,Dell Laptop,1500.0,Standard Class
DEBIT,2,1,-30.22,120.89,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Jessica,4581,May,Consumer,PR,5012 Tawny Brook Vale,725.0,4,Apparel,18.26587105,-66.37058258,USCA,Houston,Estados Unidos,4581,9.1,0.07,129.99,-0.25,1,129.99,120.89,-30.22,US Center ,Texas,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
DEBIT,3,4,35.91,94.5,Advance shipping,0,24,Women's Apparel,Santa Ana,EE. UU.,Joseph,11214,Mccormick,Consumer,CA,1981 Thunder Zephyr Edge,92704.0,5,Golf,33.6410408,-117.9077988,USCA,New York City,Estados Unidos,11214,5.5,0.06,50.0,0.38,2,100.0,94.5,35.91,East of USA,Nueva York,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,2,23.99,239.9,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,4560,Smith,Home Office,PR,4938 Crystal Creek Ramp,725.0,7,Fan Shop,18.28431702,-66.3705368,Europe,Paris,Francia,4560,10.0,0.04,49.98,0.1,5,249.9,239.9,23.99,Western Europe,Isla de Francia,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Second Class
CASH,2,4,2.47,224.99,Advance shipping,0,43,Camping & Hiking,Pawtucket,EE. UU.,Kathleen,3280,Smith,Consumer,RI,4669 Rustic Apple Grounds,2860.0,7,Fan Shop,41.86906815,-71.39208221,Pacific Asia,Rangún,Myanmar (Birmania),3280,75.0,0.25,299.98,0.01,1,299.98,224.99,2.47,Southeast Asia,Rangún,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
CASH,6,4,10.79,41.5,Late delivery,1,24,Women's Apparel,Ontario,EE. UU.,Hannah,2553,Ellison,Consumer,CA,4720 Noble Hills Wynd,91764.0,5,Golf,34.07656479,-117.61409,LATAM,Santiago de Cuba,Cuba,2553,8.5,0.17,50.0,0.26,1,50.0,41.5,10.79,Caribbean,Santiago de Cuba,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,3,4,10.44,174.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Albert,11511,Hale,Corporate,PR,10 Tawny Brook Canyon,725.0,5,Golf,18.28265572,-66.37059021,USCA,Milwaukee,Estados Unidos,11511,26.0,0.13,50.0,0.06,4,200.0,174.0,10.44,US Center ,Wisconsin,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,6,4,56.82,120.89,Late delivery,1,18,Men's Footwear,Baltimore,EE. UU.,Jeffrey,3337,Smith,Consumer,MD,9126 Wishing Expressway,21218.0,4,Apparel,39.32117081,-76.61475372,Pacific Asia,Fukui,Japón,3337,9.1,0.07,129.99,0.47,1,129.99,120.89,56.82,Eastern Asia,Fukui,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,1,0,85.75,245.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Jonathan,10272,Molina,Consumer,PR,3179 Hazy Pointe,725.0,5,Golf,18.24562264,-66.37063599,Europe,Essen,Alemania,10272,5.0,0.02,50.0,0.35,5,250.0,245.0,85.75,Western Europe,Renania del Norte-Westfalia,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Same Day
PAYMENT,2,1,19.57,260.97,Late delivery,1,9,Cardio Equipment,Fullerton,EE. UU.,Janet,11872,Casey,Corporate,CA,9216 Easy Zephyr Farm,92833.0,3,Footwear,33.86329651,-117.9716263,LATAM,Ilopango,El Salvador,11872,39.0,0.13,99.99,0.08,3,299.97,260.97,19.57,Central America,San Salvador,PAYMENT_REVIEW,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,4,4,29.75,85.0,Shipping on time,0,24,Women's Apparel,Knoxville,EE. UU.,Mary,12335,Riley,Consumer,TN,2231 High Lagoon Glen,37922.0,5,Golf,35.81311417,-84.17388916,Pacific Asia,Bandung,Indonesia,12335,15.0,0.15,50.0,0.35,2,100.0,85.0,29.75,Southeast Asia,Java Occidental,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,5,4,-279.17,363.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Patrick,10426,Flynn,Consumer,PR,6900 Misty Meadow,725.0,7,Fan Shop,18.27182961,-66.37059784,Europe,Berlín,Alemania,10426,36.0,0.09,399.98,-0.77,1,399.98,363.98,-279.17,Western Europe,Berlín,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,2,4,8.83,126.09,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Kyle,3962,Smith,Corporate,PR,3857 Lazy Pine Bank,725.0,4,Apparel,18.25405693,-66.37062836,USCA,Roswell,Estados Unidos,3962,3.9,0.03,129.99,0.07,1,129.99,126.09,8.83,South of  USA ,Georgia,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,6,4,-67.2,84.0,Late delivery,1,24,Women's Apparel,Porterville,EE. UU.,Mary,7050,Holloway,Consumer,CA,1066 Stony Bay,93257.0,5,Golf,36.06955338,-119.0176849,Africa,Orán,Argelia,7050,16.0,0.16,50.0,-0.8,2,100.0,84.0,-67.2,North Africa,Orán,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,2,60.52,126.09,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Martha,1058,Smith,Home Office,PR,7358 Gentle Manor,725.0,4,Apparel,18.27771187,-66.37052918,LATAM,Manaus,Brasil,1058,3.9,0.03,129.99,0.48,1,129.99,126.09,60.52,South America,Amazonas,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
PAYMENT,5,4,-35.44,47.25,Late delivery,1,24,Women's Apparel,Detroit,EE. UU.,Edward,2800,Hernandez,Home Office,MI,7592 Heather Circuit,48221.0,5,Golf,42.41725922,-83.15509033,LATAM,Santo Domingo,República Dominicana,2800,2.75,0.06,50.0,-0.75,1,50.0,47.25,-35.44,Caribbean,Santo Domingo,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
CASH,3,4,93.1,245.0,Advance shipping,0,24,Women's Apparel,Carrollton,EE. UU.,Sandra,8969,Bennett,Home Office,TX,3296 High Lane,75006.0,5,Golf,32.96593094,-96.84902191,LATAM,Morelia,México,8969,5.0,0.02,50.0,0.38,5,250.0,245.0,93.1,Central America,Michoacán,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,2,1,10.5,92.96,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,Scott,10886,Smith,Home Office,NY,2676 Velvet Common,11219.0,7,Fan Shop,40.63466263,-73.99480438,LATAM,Celaya,México,10886,7.0,0.07,49.98,0.11,2,99.96,92.96,10.5,Central America,Guanajuato,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,2,1,36.26,139.44,Late delivery,1,46,Indoor/Outdoor Games,Sheboygan,EE. UU.,Stephanie,6410,Smith,Home Office,WI,9009 Merry Nectar Heights,53081.0,7,Fan Shop,43.75511169,-87.71308136,LATAM,Porto Alegre,Brasil,6410,10.5,0.07,49.98,0.26,3,149.94,139.44,36.26,South America,Rio Grande do Sul,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class
DEBIT,2,1,21.6,79.99,Late delivery,1,9,Cardio Equipment,Chicago,EE. UU.,Mary,2974,Fisher,Corporate,IL,7829 Easy Estates,60643.0,3,Footwear,41.52561569,-88.40119934,Pacific Asia,Sarkand,Kazajistán,2974,20.0,0.2,99.99,0.27,1,99.99,79.99,21.6,Central Asia,Almaty,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
PAYMENT,2,4,22.14,49.19,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Elizabeth,4809,Gonzales,Corporate,PR,8428 Honey Freeway,725.0,4,Apparel,18.26587677,-66.37062073,Europe,Rivne,Ucrania,4809,10.8,0.18,59.99,0.45,1,59.99,49.19,22.14,Eastern Europe,Rivne,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,25.08,284.95,Advance shipping,0,17,Cleats,Riverside,EE. UU.,Raymond,3180,Smith,Consumer,CA,8193 Grand Court,92507.0,4,Apparel,33.98527527,-117.3377075,LATAM,Panama City,Panamá,3180,15.0,0.05,59.99,0.09,5,299.95,284.95,25.08,Central America,Panamá,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,1,12.48,47.98,Late delivery,1,46,Indoor/Outdoor Games,El Paso,EE. UU.,Kimberly,6342,Blair,Corporate,TX,7177 Old Nectar Ridge,79912.0,7,Fan Shop,31.84699822,-106.5490112,LATAM,Huehuetenango,Guatemala,6342,2.0,0.04,49.98,0.26,1,49.98,47.98,12.48,Central America,Huehuetenango,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,0,0,24.86,76.48,Shipping on time,0,6,Tennis & Racquet,Ogden,EE. UU.,Mary,1022,Smith,Consumer,UT,1356 Pleasant Hickory Lane,84404.0,2,Fitness,41.23968124,-111.9685974,Europe,Marbella,España,1022,13.5,0.15,44.99,0.33,2,89.98,76.48,24.86,Southern Europe,Andalucía,PENDING_PAYMENT,Nike Men's Comfort 2 Slide,44.99,Same Day
CASH,4,4,7.92,197.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Mary,10940,Crawford,Corporate,PR,3520 Hidden Circle,725.0,7,Fan Shop,18.28964233,-66.37056732,LATAM,Contramaestre,Cuba,10940,2.0,0.01,199.99,0.04,1,199.99,197.99,7.92,Caribbean,Santiago de Cuba,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,3,2,63.0,168.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Donna,3176,Smith,Corporate,PR,3440 Foggy Autoroute,725.0,5,Golf,18.27336502,-66.37055969,Europe,Brest,Bielorrusia,3176,32.0,0.16,50.0,0.38,4,200.0,168.0,63.0,Eastern Europe,Brest,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class
PAYMENT,4,4,50.87,130.45,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Jonathan,11132,Washington,Home Office,PR,5346 Blue Anchor Dale,725.0,7,Fan Shop,18.21182251,-66.37051392,LATAM,Torreón,México,11132,19.49,0.13,49.98,0.39,3,149.94,130.45,50.87,Central America,Coahuila,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,5,4,-2.47,189.95,Late delivery,1,29,Shop By Sport,Apex,EE. UU.,Mary,9104,Bryan,Consumer,NC,3663 Umber Cloud Arbor,27502.0,5,Golf,35.71437836,-78.85501862,Pacific Asia,Changwon,Corea del Sur,9104,10.0,0.05,39.99,-0.01,5,199.95,189.95,-2.47,Eastern Asia,Gyeongsangnam,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,5,4,-36.46,193.95,Late delivery,1,29,Shop By Sport,Bronx,EE. UU.,Steven,4529,Morgan,Consumer,NY,7518 Noble Parkway,10467.0,5,Golf,40.87185669,-73.86618805,LATAM,Morelia,México,4529,6.0,0.03,39.99,-0.19,5,199.95,193.95,-36.46,Central America,Michoacán,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
TRANSFER,4,4,-39.2,196.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Ralph,223,Smith,Home Office,PR,7302 Cotton Freeway,725.0,5,Golf,18.35900497,-66.07816315,Europe,Oslo,Noruega,223,4.0,0.02,50.0,-0.2,4,200.0,196.0,-39.2,Northern Europe,Oslo,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,4,4,26.78,89.26,Shipping on time,0,37,Electronics,Riverside,EE. UU.,Nicholas,8616,Klein,Consumer,CA,2878 Hazy Wagon  Thicket,92504.0,6,Outdoors,34.02131271,-117.3623886,Europe,Saint-Genis-Laval,Francia,8616,6.72,0.07,47.99,0.3,2,95.98,89.26,26.78,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,Titleist Pro V1x High Numbers Golf Balls,47.99,Standard Class
DEBIT,2,4,179.98,399.96,Advance shipping,0,9,Cardio Equipment,Sandusky,EE. UU.,Laura,8252,Smith,Home Office,OH,787 Heather Trail,44870.0,3,Footwear,41.47087097,-82.81076813,Pacific Asia,Yakarta,Indonesia,8252,0.0,0.0,99.99,0.45,4,399.96,399.96,179.98,Southeast Asia,Yakarta,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,2,1,23.99,47.98,Late delivery,1,46,Indoor/Outdoor Games,Bend,EE. UU.,Justin,11536,Smith,Consumer,OR,9706 Honey Alley,97701.0,7,Fan Shop,44.07599258,-120.9686584,LATAM,Puebla,México,11536,2.0,0.04,49.98,0.5,1,49.98,47.98,23.99,Central America,Puebla,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,2,4,31.59,116.99,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,David,10761,Smith,Consumer,PR,2915 Cotton Meadow,725.0,4,Apparel,18.27095413,-66.37050629,Africa,Mbuji-mayi,República Democrática del Congo,10761,13.0,0.1,129.99,0.27,1,129.99,116.99,31.59,Central Africa,Kasai Oriental,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,2,4,-629.9,251.96,Advance shipping,0,17,Cleats,Brooklyn,EE. UU.,Rose,4386,Foster,Consumer,NY,2636 Indian Expressway,11212.0,4,Apparel,40.66080093,-73.92007446,LATAM,San Salvador,El Salvador,4386,47.99,0.16,59.99,-2.5,5,299.95,251.96,-629.9,Central America,San Salvador,PAYMENT_REVIEW,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
CASH,6,2,52.91,188.95,Late delivery,1,29,Shop By Sport,Jonesboro,EE. UU.,Sean,965,Smith,Consumer,AR,3779 Dewy Villas,72401.0,5,Golf,25.91904068,-97.45480347,Pacific Asia,Medan,Indonesia,965,11.0,0.06,39.99,0.28,5,199.95,188.95,52.91,Southeast Asia,Sumatra Septentrional,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
TRANSFER,2,4,72.89,269.96,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Steven,11659,Gonzalez,Consumer,PR,8824 Dusty Island,725.0,4,Apparel,18.25019074,-66.37057495,LATAM,Tegucigalpa,Honduras,11659,30.0,0.1,59.99,0.27,5,299.95,269.96,72.89,Central America,Francisco Morazán,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,4,4,23.14,47.23,Shipping on time,0,46,Indoor/Outdoor Games,Honolulu,EE. UU.,Paul,6930,Morton,Home Office,HI,3882 Honey Parkway,96819.0,7,Fan Shop,21.33635902,-157.8772125,Africa,Kinshasa,República Democrática del Congo,6930,2.75,0.06,49.98,0.49,1,49.98,47.23,23.14,Central Africa,Kinshasa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,1,0,-18.9,377.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Megan,3323,Meyers,Consumer,PR,5271 Quaking Wood,725.0,7,Fan Shop,18.25277138,-66.37055969,Europe,Groningen,Países Bajos,3323,22.0,0.06,399.98,-0.05,1,399.98,377.98,-18.9,Western Europe,Groningen,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day
DEBIT,2,4,-104.13,67.18,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Mary,3067,Lee,Consumer,PR,9741 Dewy Bluff Maze,725.0,5,Golf,18.20820808,-66.37063599,Europe,Wolverhampton,Reino Unido,3067,12.8,0.16,39.99,-1.55,2,79.98,67.18,-104.13,Northern Europe,Inglaterra,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,5,4,18.9,472.45,Late delivery,1,9,Cardio Equipment,Salt Lake City,EE. UU.,Shirley,11358,Harvey,Consumer,UT,5767 Gentle Mews,84118.0,3,Footwear,40.64636612,-112.0324631,Pacific Asia,Bhiwandi,India,11358,27.5,0.06,99.99,0.04,5,499.95,472.45,18.9,South Asia,Maharashtra,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,2,2,37.49,149.96,Shipping canceled,0,29,Shop By Sport,Raleigh,EE. UU.,Mary,5150,Smith,Home Office,NC,7640 Honey Apple Route,27606.0,5,Golf,35.77667999,-78.68785095,Europe,Oberhausen,Alemania,5150,49.99,0.25,39.99,0.25,5,199.95,149.96,37.49,Western Europe,Renania del Norte-Westfalia,SUSPECTED_FRAUD,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
TRANSFER,2,4,5.78,17.09,Advance shipping,0,36,Golf Balls,Jackson,EE. UU.,Mary,3617,Smith,Home Office,MI,8668 Emerald Elk Mount,49201.0,6,Outdoors,42.24430847,-84.27008057,USCA,Atlanta,Estados Unidos,3617,0.9,0.05,17.99,0.34,1,17.99,17.09,5.78,South of  USA ,Georgia,PROCESSING,Hirzl Women's Soffft Flex Golf Glove,17.99,Standard Class
TRANSFER,2,4,85.35,387.96,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,2638,Hardy,Consumer,PR,7334 Merry Maze,725.0,3,Footwear,18.2506218,-66.37052155,LATAM,Tuxtla Gutiérrez,México,2638,12.0,0.03,99.99,0.22,4,399.96,387.96,85.35,Central America,Chiapas,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
CASH,4,4,-105.53,143.98,Shipping on time,0,17,Cleats,Memphis,EE. UU.,Jordan,8930,Mcgee,Consumer,TN,2291 Velvet Berry Freeway,38128.0,4,Apparel,35.19882584,-89.90473938,Europe,Paris,Francia,8930,35.99,0.2,59.99,-0.73,3,179.97,143.98,-105.53,Western Europe,Isla de Francia,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,3,4,286.35,1245.0,Advance shipping,0,64,Computers,Caguas,Puerto Rico,Cassandra,14225,Wilkerson,Corporate,PR,2974 Lazy Hollow,725.0,10,Technology,18.27460861,-66.03705597,Europe,Palaiseau,Francia,14225,255.0,0.17,1500.0,0.23,1,1500.0,1245.0,286.35,Western Europe,Isla de Francia,PROCESSING,Dell Laptop,1500.0,Standard Class
PAYMENT,2,1,24.95,95.96,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Diana,10067,Williams,Home Office,PR,9695 Bright Path,725.0,7,Fan Shop,18.21630096,-66.37055206,Europe,Hayange,Francia,10067,4.0,0.04,49.98,0.26,2,99.96,95.96,24.95,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class
TRANSFER,6,4,7.12,187.43,Late delivery,1,46,Indoor/Outdoor Games,Potomac,EE. UU.,Mary,7996,Lindsey,Corporate,MD,7293 Lazy Hill,20854.0,7,Fan Shop,39.05631256,-77.16165924,Pacific Asia,Aew?l-li,Corea del Sur,7996,62.48,0.25,49.98,0.04,5,249.9,187.43,7.12,Eastern Asia,Jeju,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,2,1,-172.19,163.99,Late delivery,1,48,Water Sports,Memphis,EE. UU.,Mary,2808,Smith,Consumer,TN,1220 Broad Trail,38111.0,7,Fan Shop,35.11978149,-89.94573975,LATAM,Cayenne,Guayana Francesa,2808,36.0,0.18,199.99,-1.05,1,199.99,163.99,-172.19,South America,Französisch-Guayana,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class
PAYMENT,2,4,173.87,377.98,Advance shipping,0,45,Fishing,Orlando,EE. UU.,Raymond,9028,Smith,Home Office,FL,5105 Middle Green,32825.0,7,Fan Shop,28.55625916,-81.27587128,LATAM,Curitiba,Brasil,9028,22.0,0.06,399.98,0.46,1,399.98,377.98,173.87,South America,Paraná,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,2,4,-13.6,67.98,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Mary,4998,Smith,Consumer,PR,1235 Honey Mews,725.0,5,Golf,18.26036263,-66.37050629,LATAM,Camagüey,Cuba,4998,12.0,0.15,39.99,-0.2,2,79.98,67.98,-13.6,Caribbean,Camagüey,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,6,4,97.99,269.96,Late delivery,1,17,Cleats,Wayne,EE. UU.,Eugene,7975,Davila,Corporate,NJ,6692 Velvet Grove,7470.0,4,Apparel,39.96281815,-75.05174255,USCA,La Porte,Estados Unidos,7975,30.0,0.1,59.99,0.36,5,299.95,269.96,97.99,US Center ,Indiana,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,3,2,32.86,201.57,Late delivery,1,17,Cleats,Caguas,Puerto Rico,William,2879,Garcia,Consumer,PR,404 Red Acres,725.0,4,Apparel,18.20529747,-66.37058258,USCA,San Francisco,Estados Unidos,2879,38.39,0.16,59.99,0.16,4,239.96,201.57,32.86,West of USA ,California,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class
CASH,1,0,16.96,52.19,Late delivery,1,17,Cleats,Chicago,EE. UU.,Daniel,3417,Joseph,Home Office,IL,4516 Dewy Sky Turnabout,60645.0,4,Apparel,41.63134384,-87.5241394,Europe,Zaanstad,Países Bajos,3417,7.8,0.13,59.99,0.33,1,59.99,52.19,16.96,Western Europe,Holanda Septentrional,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Same Day
TRANSFER,3,4,-2.92,100.77,Advance shipping,0,29,Shop By Sport,Poway,EE. UU.,Alice,11609,Lozano,Corporate,CA,3244 Hidden Log Maze,92064.0,5,Golf,32.95658493,-117.0461884,LATAM,Córdoba,México,11609,19.2,0.16,39.99,-0.03,3,119.97,100.77,-2.92,Central America,Veracruz,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
TRANSFER,5,4,-518.31,191.97,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,3546,Cannon,Home Office,PR,3178 Golden Villas,725.0,4,Apparel,18.21240044,-66.3706131,USCA,Fresno,Estados Unidos,3546,47.99,0.2,59.99,-2.7,4,239.96,191.97,-518.31,West of USA ,California,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,6,4,118.99,339.98,Late delivery,1,45,Fishing,Columbus,EE. UU.,Mary,4052,Smith,Corporate,GA,2657 Little Arbor,31907.0,7,Fan Shop,32.52082825,-84.88657379,LATAM,Santiago de Cuba,Cuba,4052,60.0,0.15,399.98,0.35,1,399.98,339.98,118.99,Caribbean,Santiago de Cuba,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,4,2,16.2,215.96,Late delivery,1,17,Cleats,Brooklyn,EE. UU.,Lori,9130,Francis,Corporate,NY,5777 Shady Lookout,11214.0,4,Apparel,40.60320664,-73.99624634,Europe,Leeds,Reino Unido,9130,24.0,0.1,59.99,0.08,4,239.96,215.96,16.2,Northern Europe,Inglaterra,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,3,4,-237.58,296.98,Advance shipping,0,43,Camping & Hiking,Carlisle,EE. UU.,Edward,4427,Soto,Corporate,PA,6127 Dewy Goose Downs,17013.0,7,Fan Shop,40.03171921,-76.87709808,Europe,Sandnes,Noruega,4427,3.0,0.01,299.98,-0.8,1,299.98,296.98,-237.58,Northern Europe,Rogaland,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,4,4,82.52,257.88,Shipping canceled,0,69,Health and Beauty,San Jose,EE. UU.,Ila,18746,Weaver,Consumer,CA,6391 Golden Promenade,95111.0,12,Health and Beauty ,37.26375961,-121.8059616,Pacific Asia,Sydney,Australia,18746,35.16,0.12,293.04,0.32,1,293.04,257.88,82.52,Oceania,Nueva Gales del Sur,SUSPECTED_FRAUD,First aid kit,293.04,Standard Class
CASH,3,4,43.5,128.69,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Thomas,5182,Morgan,Corporate,PR,5443 Hazy Pond Way,725.0,4,Apparel,18.25744438,-66.37052155,LATAM,Potosí,Bolivia,5182,1.3,0.01,129.99,0.34,1,129.99,128.69,43.5,South America,Potosí,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,1,87.12,240.0,Late delivery,1,24,Women's Apparel,Albuquerque,EE. UU.,Barbara,5752,Smith,Consumer,NM,5271 Quaking Deer Bend,87120.0,5,Golf,35.11821365,-106.7038727,Europe,Katowice,Polonia,5752,10.0,0.04,50.0,0.36,5,250.0,240.0,87.12,Eastern Europe,Silesia,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
TRANSFER,1,0,47.13,127.39,Late delivery,1,18,Men's Footwear,Amarillo,EE. UU.,Mary,2882,Decker,Consumer,TX,6826 Quiet Lane,79109.0,4,Apparel,35.18754196,-101.8676224,Pacific Asia,Kabul,Afganistán,2882,2.6,0.02,129.99,0.37,1,129.99,127.39,47.13,South Asia,Kabul,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Same Day
